participant,group,block,sep,fixated,correct
17,no instruction,2,301,1,1
17,no instruction,2,124,1,1
17,no instruction,2,195,1,1
17,no instruction,2,266,1,0
17,no instruction,2,266,3,0
17,no instruction,2,195,1,1
17,no instruction,2,301,3,1
17,no instruction,2,640,1,NA
17,no instruction,2,284,1,1
17,no instruction,2,284,1,0
17,no instruction,2,640,1,1
17,no instruction,2,301,2,1
17,no instruction,2,230,1,NA
17,no instruction,2,266,1,1
17,no instruction,2,640,1,1
17,no instruction,2,301,2,NA
17,no instruction,2,159,1,1
17,no instruction,2,284,1,NA
17,no instruction,2,301,1,1
17,no instruction,2,230,1,1
17,no instruction,2,159,1,1
17,no instruction,2,195,1,1
17,no instruction,2,640,1,NA
17,no instruction,2,124,1,NA
17,no instruction,2,124,1,1
17,no instruction,2,337,1,1
17,no instruction,2,337,1,1
17,no instruction,2,301,1,1
17,no instruction,2,337,1,1
17,no instruction,2,124,1,1
17,no instruction,2,337,1,1
17,no instruction,2,195,1,1
17,no instruction,2,266,1,1
17,no instruction,2,159,1,1
17,no instruction,2,284,1,1
17,no instruction,2,640,1,NA
17,no instruction,2,195,1,1
17,no instruction,2,230,1,1
17,no instruction,2,301,1,1
17,no instruction,2,266,1,NA
17,no instruction,2,266,1,1
17,no instruction,2,124,1,1
17,no instruction,2,230,1,1
17,no instruction,2,159,1,1
17,no instruction,2,266,1,1
17,no instruction,2,124,1,1
17,no instruction,2,159,1,1
17,no instruction,2,195,1,1
17,no instruction,2,301,1,1
17,no instruction,2,284,1,1
17,no instruction,2,284,1,0
17,no instruction,2,266,1,1
17,no instruction,2,284,1,1
17,no instruction,2,301,1,NA
17,no instruction,2,284,1,0
17,no instruction,2,301,1,1
17,no instruction,2,124,1,1
17,no instruction,2,230,1,1
17,no instruction,2,266,1,1
17,no instruction,2,230,1,1
17,no instruction,2,337,1,NA
17,no instruction,2,284,1,0
17,no instruction,2,640,1,0
17,no instruction,2,159,1,1
17,no instruction,2,266,1,1
17,no instruction,2,301,1,0
17,no instruction,2,230,1,NA
17,no instruction,2,159,1,1
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,640,1,1
17,no instruction,2,301,2,NA
17,no instruction,2,195,1,1
17,no instruction,2,284,2,NA
17,no instruction,2,640,2,0
17,no instruction,2,159,2,1
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,284,1,1
17,no instruction,2,337,1,1
17,no instruction,2,337,1,0
17,no instruction,2,266,2,NA
17,no instruction,2,640,2,NA
17,no instruction,2,337,1,0
17,no instruction,2,284,1,1
17,no instruction,2,195,1,1
17,no instruction,2,230,1,1
17,no instruction,2,230,1,1
17,no instruction,2,301,2,NA
17,no instruction,2,640,1,0
17,no instruction,2,640,2,1
17,no instruction,2,640,1,NA
17,no instruction,2,301,2,NA
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,159,1,1
17,no instruction,2,159,1,1
17,no instruction,2,230,1,1
17,no instruction,2,230,1,1
17,no instruction,2,195,1,1
17,no instruction,2,266,1,1
17,no instruction,2,337,1,0
17,no instruction,2,195,1,1
17,no instruction,2,337,1,1
17,no instruction,2,124,1,0
17,no instruction,2,230,1,1
17,no instruction,2,301,1,1
17,no instruction,2,124,1,1
17,no instruction,2,159,1,1
17,no instruction,2,284,1,0
17,no instruction,2,159,1,1
17,no instruction,2,640,1,0
17,no instruction,2,640,2,NA
17,no instruction,2,337,1,0
17,no instruction,2,124,1,1
17,no instruction,2,337,1,0
17,no instruction,2,266,1,1
17,no instruction,2,230,1,NA
17,no instruction,2,640,1,NA
17,no instruction,2,159,1,1
17,no instruction,2,266,1,1
17,no instruction,2,337,1,1
17,no instruction,2,124,1,1
17,no instruction,2,301,1,1
17,no instruction,2,195,1,1
17,no instruction,2,230,1,1
17,no instruction,2,159,1,1
17,no instruction,2,640,1,0
17,no instruction,2,195,1,1
17,no instruction,2,284,1,1
17,no instruction,2,301,1,NA
17,no instruction,2,266,1,1
17,no instruction,2,640,1,0
17,no instruction,2,640,1,NA
17,no instruction,2,337,1,1
17,no instruction,2,195,1,0
17,no instruction,2,640,1,1
17,no instruction,2,230,1,1
17,no instruction,2,284,1,1
17,no instruction,2,266,1,1
17,no instruction,2,284,1,0
17,no instruction,2,230,1,1
17,no instruction,2,337,1,0
17,no instruction,2,284,1,1
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,301,1,1
17,no instruction,2,284,1,1
17,no instruction,2,230,1,0
17,no instruction,2,230,1,1
17,no instruction,2,301,1,1
17,no instruction,2,284,1,1
17,no instruction,2,301,1,1
17,no instruction,2,640,1,NA
17,no instruction,2,337,2,0
17,no instruction,2,266,3,1
17,no instruction,2,301,1,1
17,no instruction,2,124,1,1
17,no instruction,2,337,1,0
17,no instruction,2,301,1,0
17,no instruction,2,284,3,1
17,no instruction,2,301,1,1
17,no instruction,2,195,1,1
17,no instruction,2,230,1,1
17,no instruction,2,124,1,1
17,no instruction,2,195,1,1
17,no instruction,2,195,1,1
17,no instruction,2,266,1,1
17,no instruction,2,124,1,1
17,no instruction,2,640,1,0
17,no instruction,2,266,1,1
17,no instruction,2,337,1,0
17,no instruction,2,159,1,1
17,no instruction,2,230,1,1
17,no instruction,2,266,1,1
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,337,1,NA
17,no instruction,2,640,1,0
17,no instruction,2,124,1,1
17,no instruction,2,159,1,NA
17,no instruction,2,195,1,1
17,no instruction,2,337,1,0
17,no instruction,2,159,1,1
17,no instruction,2,337,1,1
17,no instruction,2,159,1,1
17,no instruction,2,337,1,0
17,no instruction,2,230,1,1
17,no instruction,2,159,1,NA
17,no instruction,2,284,1,1
17,no instruction,2,124,1,1
17,no instruction,2,266,1,1
17,no instruction,2,640,1,1
17,no instruction,2,266,1,NA
17,no instruction,2,230,1,1
17,no instruction,2,159,1,1
17,no instruction,2,284,1,NA
17,no instruction,2,124,1,1
17,no instruction,2,301,1,0
17,no instruction,2,301,1,1
17,no instruction,2,266,1,1
17,no instruction,2,195,1,1
17,no instruction,2,124,1,1
17,no instruction,2,159,1,1
17,no instruction,2,159,1,1
17,no instruction,2,284,1,1
17,no instruction,2,640,1,NA
18,no instruction,1,354,1,NA
18,no instruction,1,247,3,1
18,no instruction,1,425,1,1
18,no instruction,1,640,3,0
18,no instruction,1,283,1,NA
18,no instruction,1,247,2,1
18,no instruction,1,425,3,1
18,no instruction,1,318,1,1
18,no instruction,1,354,1,0
18,no instruction,1,283,3,NA
18,no instruction,1,640,1,0
18,no instruction,1,284,2,1
18,no instruction,1,247,3,1
18,no instruction,1,284,2,1
18,no instruction,1,284,1,1
18,no instruction,1,247,2,1
18,no instruction,1,283,1,1
18,no instruction,1,283,3,0
18,no instruction,1,318,2,1
18,no instruction,1,390,2,1
18,no instruction,1,284,1,NA
18,no instruction,1,425,2,1
18,no instruction,1,425,2,NA
18,no instruction,1,318,1,1
18,no instruction,1,461,3,0
18,no instruction,1,318,1,NA
18,no instruction,1,284,1,1
18,no instruction,1,461,1,1
18,no instruction,1,247,2,1
18,no instruction,1,425,3,1
18,no instruction,1,461,1,1
18,no instruction,1,354,2,NA
18,no instruction,1,283,3,1
18,no instruction,1,354,2,NA
18,no instruction,1,284,1,1
18,no instruction,1,283,2,0
18,no instruction,1,318,2,1
18,no instruction,1,461,2,NA
18,no instruction,1,284,3,1
18,no instruction,1,640,1,NA
18,no instruction,1,283,1,0
18,no instruction,1,318,2,1
18,no instruction,1,640,1,NA
18,no instruction,1,354,2,1
18,no instruction,1,354,2,1
18,no instruction,1,640,2,0
18,no instruction,1,461,2,0
18,no instruction,1,390,2,1
18,no instruction,1,318,2,0
18,no instruction,1,390,1,0
18,no instruction,1,640,2,0
18,no instruction,1,354,1,1
18,no instruction,1,640,1,1
18,no instruction,1,425,3,1
18,no instruction,1,390,1,1
18,no instruction,1,640,2,1
18,no instruction,1,390,1,1
18,no instruction,1,390,2,1
18,no instruction,1,390,1,1
18,no instruction,1,425,2,1
18,no instruction,1,318,1,NA
18,no instruction,1,390,3,1
18,no instruction,1,247,2,NA
18,no instruction,1,247,3,1
18,no instruction,1,461,2,1
18,no instruction,1,318,2,1
18,no instruction,1,284,3,1
18,no instruction,1,425,1,0
18,no instruction,1,283,3,1
18,no instruction,1,390,3,0
18,no instruction,1,425,1,1
18,no instruction,1,284,1,NA
18,no instruction,1,354,3,0
18,no instruction,1,461,2,1
18,no instruction,1,640,1,0
18,no instruction,1,425,2,1
18,no instruction,1,354,3,1
18,no instruction,1,461,2,1
18,no instruction,1,461,2,1
18,no instruction,1,283,3,1
18,no instruction,1,640,1,0
18,no instruction,1,247,3,1
18,no instruction,1,247,2,1
18,no instruction,1,461,2,1
18,no instruction,1,390,3,0
18,no instruction,1,247,3,1
18,no instruction,1,318,3,1
18,no instruction,1,283,1,1
18,no instruction,1,354,3,1
18,no instruction,1,284,3,1
18,no instruction,1,425,1,1
18,no instruction,1,354,2,NA
18,no instruction,1,425,1,NA
18,no instruction,1,390,3,1
18,no instruction,1,390,2,NA
18,no instruction,1,354,2,1
18,no instruction,1,318,3,1
18,no instruction,1,283,1,1
18,no instruction,1,461,2,1
18,no instruction,1,283,2,1
18,no instruction,1,284,3,1
18,no instruction,1,318,1,1
18,no instruction,1,318,2,0
18,no instruction,1,390,1,NA
18,no instruction,1,461,3,0
18,no instruction,1,640,3,1
18,no instruction,1,425,2,NA
18,no instruction,1,640,1,1
18,no instruction,1,247,2,NA
18,no instruction,1,461,3,0
18,no instruction,1,390,1,NA
18,no instruction,1,354,1,1
18,no instruction,1,461,3,1
18,no instruction,1,247,3,1
18,no instruction,1,390,1,NA
18,no instruction,1,354,1,NA
18,no instruction,1,284,3,1
18,no instruction,1,247,3,0
18,no instruction,1,425,1,1
18,no instruction,1,425,3,0
18,no instruction,1,640,1,NA
18,no instruction,1,390,1,0
18,no instruction,1,318,3,1
18,no instruction,1,390,1,1
18,no instruction,1,318,2,1
18,no instruction,1,318,3,1
18,no instruction,1,461,1,0
18,no instruction,1,354,2,1
18,no instruction,1,283,3,1
18,no instruction,1,390,3,1
18,no instruction,1,354,3,0
18,no instruction,1,425,2,1
18,no instruction,1,247,1,NA
18,no instruction,1,425,3,1
18,no instruction,1,284,1,NA
18,no instruction,1,425,2,1
18,no instruction,1,284,1,1
18,no instruction,1,284,1,1
18,no instruction,1,247,1,1
18,no instruction,1,247,1,1
18,no instruction,1,425,3,NA
18,no instruction,1,283,1,1
18,no instruction,1,283,1,1
18,no instruction,1,354,2,1
18,no instruction,1,247,3,0
18,no instruction,1,284,1,0
18,no instruction,1,318,3,1
18,no instruction,1,425,3,1
18,no instruction,1,284,1,NA
18,no instruction,1,283,3,1
18,no instruction,1,247,1,1
18,no instruction,1,461,1,0
18,no instruction,1,284,2,0
18,no instruction,1,640,1,1
18,no instruction,1,640,2,1
18,no instruction,1,461,3,1
18,no instruction,1,640,1,1
18,no instruction,1,283,1,1
18,no instruction,1,461,3,1
18,no instruction,1,283,3,0
18,no instruction,1,354,1,1
18,no instruction,1,640,2,1
18,no instruction,1,354,2,0
18,no instruction,1,640,1,NA
18,no instruction,1,390,3,1
18,no instruction,1,354,3,1
18,no instruction,1,247,1,1
18,no instruction,1,284,1,1
18,no instruction,1,283,3,NA
18,no instruction,1,284,3,1
18,no instruction,1,247,1,1
18,no instruction,1,283,2,1
18,no instruction,1,318,2,1
18,no instruction,1,318,2,1
18,no instruction,1,318,3,0
18,no instruction,1,390,2,1
18,no instruction,1,640,3,0
18,no instruction,1,461,1,0
18,no instruction,1,640,3,NA
18,no instruction,1,461,2,1
18,no instruction,1,318,1,1
18,no instruction,1,390,2,0
18,no instruction,1,640,1,1
18,no instruction,1,390,3,0
18,no instruction,1,284,2,1
18,no instruction,1,640,1,0
18,no instruction,1,640,2,1
18,no instruction,1,425,3,NA
18,no instruction,1,247,1,NA
18,no instruction,1,461,2,1
18,no instruction,1,283,1,1
18,no instruction,1,354,1,1
18,no instruction,1,640,1,0
18,no instruction,1,284,2,1
18,no instruction,1,283,3,1
18,no instruction,1,354,1,0
18,no instruction,1,283,3,1
18,no instruction,1,318,2,1
18,no instruction,1,247,1,1
18,no instruction,1,247,1,1
18,no instruction,1,318,3,1
18,no instruction,1,283,2,1
18,no instruction,1,318,2,0
18,no instruction,1,461,1,0
18,no instruction,1,390,2,NA
18,no instruction,1,247,3,1
18,no instruction,1,247,1,0
18,no instruction,1,284,1,1
18,no instruction,1,354,3,0
18,no instruction,1,640,1,1
18,no instruction,1,390,2,1
18,no instruction,1,354,2,1
18,no instruction,1,318,2,NA
18,no instruction,1,284,3,0
18,no instruction,1,247,2,1
18,no instruction,1,354,2,0
18,no instruction,1,318,1,1
18,no instruction,1,354,2,1
18,no instruction,1,461,1,NA
18,no instruction,1,425,2,1
18,no instruction,1,283,2,1
18,no instruction,1,390,3,1
18,no instruction,1,461,1,0
18,no instruction,1,640,2,1
18,no instruction,1,425,1,1
18,no instruction,1,283,3,1
18,no instruction,1,247,3,1
18,no instruction,1,640,3,0
18,no instruction,1,354,1,NA
18,no instruction,1,284,2,1
18,no instruction,1,284,2,1
18,no instruction,1,461,2,0
18,no instruction,1,461,1,0
18,no instruction,1,284,1,1
18,no instruction,1,284,2,1
18,no instruction,1,354,2,NA
18,no instruction,1,318,1,1
18,no instruction,1,284,2,NA
18,no instruction,1,425,3,1
18,no instruction,1,640,3,1
18,no instruction,1,425,3,1
18,no instruction,1,425,2,1
18,no instruction,1,354,3,1
18,no instruction,1,425,1,1
18,no instruction,1,425,1,0
18,no instruction,1,390,2,0
18,no instruction,1,461,2,0
18,no instruction,1,247,1,NA
18,no instruction,1,640,1,1
18,no instruction,1,390,2,1
18,no instruction,1,283,2,1
18,no instruction,1,318,1,0
18,no instruction,1,354,3,0
18,no instruction,1,283,1,1
18,no instruction,1,461,1,0
18,no instruction,1,461,3,1
18,no instruction,1,390,1,NA
18,no instruction,1,425,1,0
18,no instruction,1,390,1,0
18,no instruction,1,461,1,1
18,no instruction,1,318,1,NA
18,no instruction,1,283,1,1
18,no instruction,1,247,3,1
18,no instruction,1,425,3,1
18,no instruction,1,284,3,1
18,no instruction,1,283,3,1
18,no instruction,1,247,3,1
18,no instruction,1,390,2,1
18,no instruction,1,318,3,NA
18,no instruction,1,640,3,1
18,no instruction,1,640,1,1
18,no instruction,1,354,3,0
18,no instruction,1,461,1,1
18,no instruction,1,461,2,1
18,no instruction,1,247,1,1
18,no instruction,1,461,3,NA
18,no instruction,1,283,2,1
18,no instruction,1,354,3,1
18,no instruction,1,283,2,1
18,no instruction,1,247,2,1
18,no instruction,1,284,2,NA
18,no instruction,1,283,2,NA
18,no instruction,1,354,3,NA
18,no instruction,1,284,1,1
18,no instruction,1,247,1,1
18,no instruction,1,461,3,0
18,no instruction,1,247,2,1
18,no instruction,1,247,1,1
18,no instruction,1,390,2,1
18,no instruction,1,640,1,1
18,no instruction,1,318,2,1
18,no instruction,1,640,3,NA
18,no instruction,1,247,3,1
18,no instruction,1,247,2,1
18,no instruction,1,283,2,1
18,no instruction,1,318,3,1
18,no instruction,1,354,2,1
18,no instruction,1,354,2,1
18,no instruction,1,284,1,1
18,no instruction,1,284,2,1
18,no instruction,1,318,2,1
18,no instruction,1,461,3,1
18,no instruction,1,390,2,1
18,no instruction,1,425,2,NA
18,no instruction,1,425,2,1
18,no instruction,1,461,3,NA
18,no instruction,1,247,3,NA
18,no instruction,1,283,1,1
18,no instruction,1,283,2,1
18,no instruction,1,390,1,1
18,no instruction,1,390,2,1
18,no instruction,1,284,1,1
18,no instruction,1,318,2,0
18,no instruction,1,284,1,NA
18,no instruction,1,354,2,1
18,no instruction,1,461,1,1
18,no instruction,1,247,2,1
18,no instruction,1,283,3,0
18,no instruction,1,318,2,1
18,no instruction,1,283,1,0
18,no instruction,1,640,2,1
18,no instruction,1,390,2,1
18,no instruction,1,425,1,0
18,no instruction,1,354,3,1
18,no instruction,1,284,1,1
18,no instruction,1,318,1,0
18,no instruction,1,640,1,1
18,no instruction,1,461,3,1
18,no instruction,1,390,3,0
18,no instruction,1,425,2,1
18,no instruction,1,283,1,1
18,no instruction,1,640,1,1
18,no instruction,1,640,1,NA
18,no instruction,1,247,3,1
18,no instruction,1,425,1,0
18,no instruction,1,283,3,1
18,no instruction,1,354,3,0
18,no instruction,1,425,2,NA
18,no instruction,1,425,1,0
18,no instruction,1,318,1,1
18,no instruction,1,640,2,1
18,no instruction,1,284,1,1
18,no instruction,1,318,2,1
18,no instruction,1,390,3,NA
18,no instruction,1,640,1,0
18,no instruction,1,318,1,0
18,no instruction,1,425,1,0
18,no instruction,1,354,2,0
18,no instruction,1,390,3,NA
18,no instruction,1,284,2,NA
18,no instruction,1,425,1,1
18,no instruction,1,354,2,1
18,no instruction,1,425,1,0
18,no instruction,1,461,3,1
18,no instruction,1,640,1,0
18,no instruction,1,318,3,1
18,no instruction,1,284,1,1
18,no instruction,1,461,1,0
18,no instruction,1,390,3,0
18,no instruction,1,390,2,0
18,no instruction,2,354,3,1
18,no instruction,2,318,2,0
18,no instruction,2,318,1,NA
18,no instruction,2,425,3,1
18,no instruction,2,461,3,1
18,no instruction,2,390,2,1
18,no instruction,2,284,2,NA
18,no instruction,2,283,3,1
18,no instruction,2,354,1,1
18,no instruction,2,425,2,1
18,no instruction,2,390,3,NA
18,no instruction,2,247,1,1
18,no instruction,2,640,3,NA
18,no instruction,2,283,2,1
18,no instruction,2,640,3,NA
18,no instruction,2,354,1,1
18,no instruction,2,390,2,1
18,no instruction,2,247,2,1
18,no instruction,2,390,1,1
18,no instruction,2,640,1,0
18,no instruction,2,461,1,1
18,no instruction,2,425,2,1
18,no instruction,2,390,1,1
18,no instruction,2,390,1,0
18,no instruction,2,425,1,0
18,no instruction,2,354,1,1
18,no instruction,2,247,2,1
18,no instruction,2,318,1,1
18,no instruction,2,318,1,0
18,no instruction,2,640,2,0
18,no instruction,2,461,1,1
18,no instruction,2,390,1,0
18,no instruction,2,284,1,1
18,no instruction,2,461,3,NA
18,no instruction,2,354,1,0
18,no instruction,2,247,3,1
18,no instruction,2,461,1,1
18,no instruction,2,354,3,NA
18,no instruction,2,284,1,NA
18,no instruction,2,247,2,1
18,no instruction,2,640,3,NA
18,no instruction,2,461,1,0
18,no instruction,2,318,1,NA
18,no instruction,2,283,1,1
18,no instruction,2,640,1,1
18,no instruction,2,247,2,1
18,no instruction,2,354,3,0
18,no instruction,2,425,3,1
18,no instruction,2,354,1,0
18,no instruction,2,283,1,1
18,no instruction,2,461,1,NA
18,no instruction,2,247,2,0
18,no instruction,2,283,1,1
18,no instruction,2,425,1,1
18,no instruction,2,425,2,1
18,no instruction,2,284,2,1
18,no instruction,2,284,2,0
18,no instruction,2,318,2,0
18,no instruction,2,318,1,1
18,no instruction,2,640,2,1
18,no instruction,2,425,3,NA
18,no instruction,2,425,2,0
18,no instruction,2,354,1,0
18,no instruction,2,390,1,0
18,no instruction,2,461,2,1
18,no instruction,2,425,2,0
18,no instruction,2,284,1,1
18,no instruction,2,461,3,NA
18,no instruction,2,390,1,1
18,no instruction,2,284,2,1
18,no instruction,2,284,1,1
18,no instruction,2,640,1,1
18,no instruction,2,284,2,NA
18,no instruction,2,461,1,0
18,no instruction,2,354,1,0
18,no instruction,2,247,1,0
18,no instruction,2,247,2,1
18,no instruction,2,318,1,0
18,no instruction,2,640,1,0
18,no instruction,2,318,1,1
18,no instruction,2,283,1,0
18,no instruction,2,390,2,1
18,no instruction,2,283,1,1
18,no instruction,2,318,1,1
18,no instruction,2,640,1,1
18,no instruction,2,283,1,1
18,no instruction,2,247,1,1
18,no instruction,2,283,2,1
18,no instruction,2,284,2,1
18,no instruction,2,283,1,1
18,no instruction,2,425,1,0
18,no instruction,2,640,3,NA
18,no instruction,2,284,1,1
18,no instruction,2,283,1,1
18,no instruction,2,461,1,0
18,no instruction,2,318,2,1
18,no instruction,2,640,1,0
18,no instruction,2,390,2,1
18,no instruction,2,354,1,1
18,no instruction,2,283,2,1
18,no instruction,2,425,2,0
18,no instruction,2,247,2,1
18,no instruction,2,640,1,1
18,no instruction,2,283,2,1
18,no instruction,2,318,2,1
18,no instruction,2,354,1,1
18,no instruction,2,318,1,1
18,no instruction,2,284,2,0
18,no instruction,2,640,3,NA
18,no instruction,2,283,2,1
18,no instruction,2,283,2,0
18,no instruction,2,640,1,1
18,no instruction,2,425,1,NA
18,no instruction,2,390,1,0
18,no instruction,2,284,1,1
18,no instruction,2,283,2,0
18,no instruction,2,354,1,1
18,no instruction,2,318,1,NA
18,no instruction,2,247,2,1
18,no instruction,2,354,2,0
18,no instruction,2,318,1,1
18,no instruction,2,284,1,1
18,no instruction,2,318,1,1
18,no instruction,2,390,1,0
18,no instruction,2,283,2,1
18,no instruction,2,284,1,0
