.chain,.iteration,.draw,hoop,.value,param,group
1,1571,1571,far,-1.06467,b,prior
1,1572,1572,far,-2.09515,b,prior
1,1573,1573,far,-2.43835,b,prior
1,1574,1574,far,-0.917056,b,prior
1,1575,1575,far,-1.1491,b,prior
1,1576,1576,far,-1.95063,b,prior
1,1577,1577,far,-1.87886,b,prior
1,1578,1578,far,-0.879925,b,prior
1,1579,1579,far,-1.90753,b,prior
1,1580,1580,far,-1.0983,b,prior
1,1581,1581,far,-2.4939,b,prior
1,1582,1582,far,-0.533077,b,prior
1,1583,1583,far,-1.81658,b,prior
1,1584,1584,far,-1.17405,b,prior
1,1585,1585,far,-1.80045,b,prior
1,1586,1586,far,-1.02526,b,prior
1,1587,1587,far,-2.19785,b,prior
1,1588,1588,far,-0.59741,b,prior
1,1589,1589,far,-0.690012,b,prior
1,1590,1590,far,-1.92619,b,prior
1,1591,1591,far,-0.974194,b,prior
1,1592,1592,far,-2.34734,b,prior
1,1593,1593,far,-0.351657,b,prior
1,1594,1594,far,-2.46542,b,prior
1,1595,1595,far,-3.08797,b,prior
1,1596,1596,far,-1.32183,b,prior
1,1597,1597,far,-0.3108,b,prior
1,1598,1598,far,-1.27529,b,prior
1,1599,1599,far,-2.73919,b,prior
1,1600,1600,far,-2.63936,b,prior
1,1601,1601,far,-0.147882,b,prior
1,1602,1602,far,-2.93102,b,prior
1,1603,1603,far,-0.0672454,b,prior
1,1604,1604,far,-0.222334,b,prior
1,1605,1605,far,-3.01163,b,prior
1,1606,1606,far,-1.12741,b,prior
1,1607,1607,far,-0.829401,b,prior
1,1608,1608,far,-1.9712,b,prior
1,1609,1609,far,-0.856958,b,prior
1,1610,1610,far,-1.78417,b,prior
1,1611,1611,far,-1.22082,b,prior
1,1612,1612,far,-2.93666,b,prior
1,1613,1613,far,-1.50882,b,prior
1,1614,1614,far,-2.36649,b,prior
1,1615,1615,far,0.104082,b,prior
1,1616,1616,far,-0.914271,b,prior
1,1617,1617,far,-2.54405,b,prior
1,1618,1618,far,-1.75651,b,prior
1,1619,1619,far,-1.52122,b,prior
1,1620,1620,far,-0.9259,b,prior
1,1621,1621,far,-0.562765,b,prior
1,1622,1622,far,-2.80093,b,prior
1,1623,1623,far,-3.5712,b,prior
1,1624,1624,far,-2.10049,b,prior
1,1625,1625,far,-1.60022,b,prior
1,1626,1626,far,-2.83685,b,prior
1,1627,1627,far,-0.332165,b,prior
1,1628,1628,far,-2.92255,b,prior
1,1629,1629,far,0.310154,b,prior
1,1630,1630,far,-2.44843,b,prior
1,1631,1631,far,-1.85209,b,prior
1,1632,1632,far,-0.995876,b,prior
1,1633,1633,far,-3.2525,b,prior
1,1634,1634,far,-2.96441,b,prior
1,1635,1635,far,-0.561885,b,prior
1,1636,1636,far,-2.24471,b,prior
1,1637,1637,far,-1.23362,b,prior
1,1638,1638,far,0.0538044,b,prior
1,1639,1639,far,-3.01215,b,prior
1,1640,1640,far,-1.09017,b,prior
1,1641,1641,far,-1.89421,b,prior
1,1642,1642,far,-1.53586,b,prior
1,1643,1643,far,-2.29252,b,prior
1,1644,1644,far,-0.265543,b,prior
1,1645,1645,far,-2.46241,b,prior
1,1646,1646,far,-0.451547,b,prior
1,1647,1647,far,-2.54703,b,prior
1,1648,1648,far,-1.11666,b,prior
1,1649,1649,far,-1.81306,b,prior
1,1650,1650,far,-1.19163,b,prior
1,1651,1651,far,-0.84661,b,prior
1,1652,1652,far,-2.28844,b,prior
1,1653,1653,far,0.0626993,b,prior
1,1654,1654,far,-2.40264,b,prior
1,1655,1655,far,-0.710871,b,prior
1,1656,1656,far,-2.21537,b,prior
1,1657,1657,far,-2.3458,b,prior
1,1658,1658,far,-0.81899,b,prior
1,1659,1659,far,-0.657507,b,prior
1,1660,1660,far,-2.56473,b,prior
1,1661,1661,far,-0.698089,b,prior
1,1662,1662,far,-2.64431,b,prior
1,1663,1663,far,-0.0982453,b,prior
1,1664,1664,far,-3.20452,b,prior
1,1665,1665,far,0.377313,b,prior
1,1666,1666,far,-0.956621,b,prior
1,1667,1667,far,-1.13937,b,prior
1,1668,1668,far,-0.989447,b,prior
1,1669,1669,far,-3.18814,b,prior
1,1670,1670,far,0.223699,b,prior
1,1671,1671,far,-3.11326,b,prior
1,1672,1672,far,-0.603492,b,prior
1,1673,1673,far,-1.77455,b,prior
1,1674,1674,far,-1.06086,b,prior
1,1675,1675,far,-1.68607,b,prior
1,1676,1676,far,-2.55851,b,prior
1,1677,1677,far,-3.10479,b,prior
1,1678,1678,far,-3.24667,b,prior
1,1679,1679,far,-2.76035,b,prior
1,1680,1680,far,-1.3443,b,prior
1,1681,1681,far,-1.68271,b,prior
1,1682,1682,far,-1.22278,b,prior
1,1683,1683,far,-1.83286,b,prior
1,1684,1684,far,-1.48628,b,prior
1,1685,1685,far,-0.88126,b,prior
1,1686,1686,far,-0.955171,b,prior
1,1687,1687,far,-1.9847,b,prior
1,1688,1688,far,-1.72458,b,prior
1,1689,1689,far,-0.495006,b,prior
1,1690,1690,far,-3.01178,b,prior
1,1691,1691,far,-0.188006,b,prior
1,1692,1692,far,-3.66183,b,prior
1,1693,1693,far,-1.04099,b,prior
1,1694,1694,far,-2.66548,b,prior
1,1695,1695,far,0.694283,b,prior
1,1696,1696,far,-2.51685,b,prior
1,1697,1697,far,-0.0941216,b,prior
1,1698,1698,far,-0.952157,b,prior
1,1699,1699,far,-0.77111,b,prior
1,1700,1700,far,-1.87678,b,prior
1,1701,1701,far,-0.663242,b,prior
1,1702,1702,far,-1.52483,b,prior
1,1703,1703,far,-3.3122,b,prior
1,1704,1704,far,-0.361129,b,prior
1,1705,1705,far,-1.36627,b,prior
1,1706,1706,far,-1.62453,b,prior
1,1707,1707,far,-1.14793,b,prior
1,1708,1708,far,-1.94162,b,prior
1,1709,1709,far,-2.90792,b,prior
1,1710,1710,far,-2.82326,b,prior
1,1711,1711,far,-0.94629,b,prior
1,1712,1712,far,-0.694041,b,prior
1,1713,1713,far,-2.49938,b,prior
1,1714,1714,far,-0.332059,b,prior
1,1715,1715,far,-0.223527,b,prior
1,1716,1716,far,-2.28252,b,prior
1,1717,1717,far,-0.657311,b,prior
1,1718,1718,far,-2.3497,b,prior
1,1719,1719,far,-1.64346,b,prior
1,1720,1720,far,-1.47949,b,prior
1,1721,1721,far,-0.874654,b,prior
1,1722,1722,far,-1.06969,b,prior
1,1723,1723,far,-2.53778,b,prior
1,1724,1724,far,0.606445,b,prior
1,1725,1725,far,-3.68648,b,prior
1,1726,1726,far,0.727715,b,prior
1,1727,1727,far,0.251351,b,prior
1,1728,1728,far,-3.40507,b,prior
1,1729,1729,far,-0.471481,b,prior
1,1730,1730,far,-0.712461,b,prior
1,1731,1731,far,-2.60078,b,prior
1,1732,1732,far,-3.12421,b,prior
1,1733,1733,far,-0.838196,b,prior
1,1734,1734,far,-3.41828,b,prior
1,1735,1735,far,0.841487,b,prior
1,1736,1736,far,-4.05397,b,prior
1,1737,1737,far,-4.20312,b,prior
1,1738,1738,far,0.127336,b,prior
1,1739,1739,far,-3.03834,b,prior
1,1740,1740,far,-0.753128,b,prior
1,1741,1741,far,-1.94021,b,prior
1,1742,1742,far,-1.14326,b,prior
1,1743,1743,far,-1.06685,b,prior
1,1744,1744,far,-1.99513,b,prior
1,1745,1745,far,-1.5116,b,prior
1,1746,1746,far,-2.16076,b,prior
1,1747,1747,far,-2.36339,b,prior
1,1748,1748,far,-0.988332,b,prior
1,1749,1749,far,-0.886674,b,prior
1,1750,1750,far,-1.86654,b,prior
1,1751,1751,far,-1.0507,b,prior
1,1752,1752,far,-1.8821,b,prior
1,1753,1753,far,-1.80412,b,prior
1,1754,1754,far,-0.73459699999999994,b,prior
1,1755,1755,far,-2.40138,b,prior
1,1756,1756,far,-0.348542,b,prior
1,1757,1757,far,-2.08472,b,prior
1,1758,1758,far,-0.943435,b,prior
1,1759,1759,far,-1.3364,b,prior
1,1760,1760,far,-2.47184,b,prior
1,1761,1761,far,-0.591907,b,prior
1,1762,1762,far,-0.890827,b,prior
1,1763,1763,far,-2.26361,b,prior
1,1764,1764,far,-0.483674,b,prior
1,1765,1765,far,-2.54412,b,prior
1,1766,1766,far,-1.38483,b,prior
1,1767,1767,far,-1.15319,b,prior
1,1768,1768,far,-2.09848,b,prior
1,1769,1769,far,-2.91707,b,prior
1,1770,1770,far,-1.765,b,prior
1,1771,1771,far,-1.64064,b,prior
1,1772,1772,far,-0.631627,b,prior
1,1773,1773,far,-2.22218,b,prior
1,1774,1774,far,-1.16096,b,prior
1,1775,1775,far,-2.26105,b,prior
1,1776,1776,far,-1.61358,b,prior
1,1777,1777,far,-1.6152,b,prior
1,1778,1778,far,0.748665,b,prior
1,1779,1779,far,-3.87519,b,prior
1,1780,1780,far,-2.31519,b,prior
1,1781,1781,far,-0.946893,b,prior
1,1782,1782,far,-2.07882,b,prior
1,1783,1783,far,-1.2399,b,prior
1,1784,1784,far,-0.851519,b,prior
1,1785,1785,far,-1.54819,b,prior
1,1786,1786,far,-0.819962,b,prior
1,1787,1787,far,-2.07106,b,prior
1,1788,1788,far,-0.630586,b,prior
1,1789,1789,far,-0.439626,b,prior
1,1790,1790,far,-0.772969,b,prior
1,1791,1791,far,1.08119,b,prior
1,1792,1792,far,-2.61907,b,prior
1,1793,1793,far,-0.283457,b,prior
1,1794,1794,far,-3.17282,b,prior
1,1795,1795,far,-3.05723,b,prior
1,1796,1796,far,0.178925,b,prior
1,1797,1797,far,-1.6584700000000001,b,prior
1,1798,1798,far,-1.03271,b,prior
1,1799,1799,far,-1.58973,b,prior
1,1800,1800,far,-1.63278,b,prior
1,1801,1801,far,-0.391068,b,prior
1,1802,1802,far,-3.31383,b,prior
1,1803,1803,far,-1.73501,b,prior
1,1804,1804,far,-1.03469,b,prior
1,1805,1805,far,-1.73796,b,prior
1,1806,1806,far,-1.22274,b,prior
1,1807,1807,far,-1.36826,b,prior
1,1808,1808,far,-1.7122,b,prior
1,1809,1809,far,-1.55491,b,prior
1,1810,1810,far,-1.57909,b,prior
1,1811,1811,far,-0.853643,b,prior
1,1812,1812,far,-3.64404,b,prior
1,1813,1813,far,-3.03608,b,prior
1,1814,1814,far,-2.21591,b,prior
1,1815,1815,far,-2.13044,b,prior
1,1816,1816,far,-0.298576,b,prior
1,1817,1817,far,-2.65471,b,prior
1,1818,1818,far,-1.56739,b,prior
1,1819,1819,far,-1.01019,b,prior
1,1820,1820,far,-1.59293,b,prior
1,1821,1821,far,-1.98067,b,prior
1,1822,1822,far,-2.86002,b,prior
1,1823,1823,far,-2.08128,b,prior
1,1824,1824,far,-0.790687,b,prior
1,1825,1825,far,-1.83571,b,prior
1,1826,1826,far,-0.236393,b,prior
1,1827,1827,far,-2.35456,b,prior
1,1828,1828,far,-0.489192,b,prior
1,1829,1829,far,-1.08953,b,prior
1,1830,1830,far,-2.01376,b,prior
1,1831,1831,far,-0.481108,b,prior
1,1832,1832,far,-1.98354,b,prior
1,1833,1833,far,0.556255,b,prior
1,1834,1834,far,-2.21585,b,prior
1,1835,1835,far,-3.03268,b,prior
1,1836,1836,far,0.0265178,b,prior
1,1837,1837,far,-3.96047,b,prior
1,1838,1838,far,0.0452249,b,prior
1,1839,1839,far,0.747309,b,prior
1,1840,1840,far,-3.05785,b,prior
1,1841,1841,far,-2.45996,b,prior
1,1842,1842,far,-1.46291,b,prior
1,1843,1843,far,-1.75955,b,prior
1,1844,1844,far,-3.15204,b,prior
1,1845,1845,far,-1.00087,b,prior
1,1846,1846,far,-1.61946,b,prior
1,1847,1847,far,-1.3122,b,prior
1,1848,1848,far,-1.62257,b,prior
1,1849,1849,far,-0.720204,b,prior
1,1850,1850,far,-2.15589,b,prior
1,1851,1851,far,-0.265601,b,prior
1,1852,1852,far,-2.11012,b,prior
1,1853,1853,far,-2.60345,b,prior
1,1854,1854,far,-0.709251,b,prior
1,1855,1855,far,-1.7508,b,prior
1,1856,1856,far,-2.11549,b,prior
1,1857,1857,far,-1.96289,b,prior
1,1858,1858,far,-1.50258,b,prior
1,1859,1859,far,-1.5955,b,prior
1,1860,1860,far,-1.57545,b,prior
1,1861,1861,far,-2.21455,b,prior
1,1862,1862,far,-2.68127,b,prior
1,1863,1863,far,-0.310684,b,prior
1,1864,1864,far,-2.06231,b,prior
1,1865,1865,far,-1.33783,b,prior
1,1866,1866,far,-1.28812,b,prior
1,1867,1867,far,-2.22211,b,prior
1,1868,1868,far,-1.96026,b,prior
1,1869,1869,far,-0.741004,b,prior
1,1870,1870,far,-0.515553,b,prior
1,1871,1871,far,-1.34753,b,prior
1,1872,1872,far,-1.69988,b,prior
1,1873,1873,far,-0.629674,b,prior
1,1874,1874,far,-2.21021,b,prior
1,1875,1875,far,-0.917188,b,prior
1,1876,1876,far,-1.90375,b,prior
1,1877,1877,far,-0.529628,b,prior
1,1878,1878,far,-0.883584,b,prior
1,1879,1879,far,-1.92441,b,prior
1,1880,1880,far,-2.20322,b,prior
1,1881,1881,far,-0.940686,b,prior
1,1882,1882,far,-1.92065,b,prior
1,1883,1883,far,-1.37801,b,prior
1,1884,1884,far,-1.96895,b,prior
1,1885,1885,far,-0.690387,b,prior
1,1886,1886,far,-2.32501,b,prior
1,1887,1887,far,-2.02013,b,prior
1,1888,1888,far,-1.9221,b,prior
1,1889,1889,far,-2.35069,b,prior
1,1890,1890,far,-2.157,b,prior
1,1891,1891,far,-1.62713,b,prior
1,1892,1892,far,-1.52378,b,prior
1,1893,1893,far,-1.51472,b,prior
1,1894,1894,far,-1.15304,b,prior
1,1895,1895,far,-2.57022,b,prior
1,1896,1896,far,-0.108155,b,prior
1,1897,1897,far,-1.31921,b,prior
1,1898,1898,far,-1.03118,b,prior
1,1899,1899,far,-0.687983,b,prior
1,1900,1900,far,-2.33292,b,prior
1,1901,1901,far,-1.07312,b,prior
1,1902,1902,far,-1.67216,b,prior
1,1903,1903,far,-1.89497,b,prior
1,1904,1904,far,-1.02879,b,prior
1,1905,1905,far,-1.88241,b,prior
1,1906,1906,far,-0.139193,b,prior
1,1907,1907,far,-2.93476,b,prior
1,1908,1908,far,0.268222,b,prior
1,1909,1909,far,-2.29013,b,prior
1,1910,1910,far,-0.922218,b,prior
1,1911,1911,far,-1.49775,b,prior
1,1912,1912,far,0.074226,b,prior
1,1913,1913,far,-2.20599,b,prior
1,1914,1914,far,1.353,b,prior
1,1915,1915,far,1.19318,b,prior
1,1916,1916,far,-0.887917,b,prior
1,1917,1917,far,-2.65871,b,prior
1,1918,1918,far,-2.54937,b,prior
1,1919,1919,far,-2.09097,b,prior
1,1920,1920,far,-2.30245,b,prior
1,1921,1921,far,-0.793099,b,prior
1,1922,1922,far,-2.59672,b,prior
1,1923,1923,far,-1.16397,b,prior
1,1924,1924,far,-2.31638,b,prior
1,1925,1925,far,-0.744136,b,prior
1,1926,1926,far,-1.14223,b,prior
1,1927,1927,far,-2.3758,b,prior
1,1928,1928,far,-2.15727,b,prior
1,1929,1929,far,-1.68032,b,prior
1,1930,1930,far,-1.26238,b,prior
1,1931,1931,far,-1.19677,b,prior
1,1932,1932,far,-0.410142,b,prior
1,1933,1933,far,0.307683,b,prior
1,1934,1934,far,-0.847138,b,prior
1,1935,1935,far,-2.64803,b,prior
1,1936,1936,far,-1.10922,b,prior
1,1937,1937,far,-2.04964,b,prior
1,1938,1938,far,-0.217996,b,prior
1,1939,1939,far,-2.53839,b,prior
1,1940,1940,far,-0.76558,b,prior
1,1941,1941,far,-0.685033,b,prior
1,1942,1942,far,-1.64413,b,prior
1,1943,1943,far,-1.27141,b,prior
1,1944,1944,far,-2.32541,b,prior
1,1945,1945,far,-0.711015,b,prior
1,1946,1946,far,-1.03902,b,prior
1,1947,1947,far,-1.19239,b,prior
1,1948,1948,far,-1.99575,b,prior
1,1949,1949,far,-1.13614,b,prior
1,1950,1950,far,-1.39306,b,prior
1,1951,1951,far,-1.68673,b,prior
1,1952,1952,far,-1.52116,b,prior
1,1953,1953,far,-1.31824,b,prior
1,1954,1954,far,-1.89233,b,prior
1,1955,1955,far,-1.38325,b,prior
1,1956,1956,far,-1.50062,b,prior
1,1957,1957,far,-1.14022,b,prior
1,1958,1958,far,0.101782,b,prior
1,1959,1959,far,-2.90676,b,prior
1,1960,1960,far,-0.679971,b,prior
1,1961,1961,far,-1.04035,b,prior
1,1962,1962,far,-1.51172,b,prior
1,1963,1963,far,-1.36752,b,prior
1,1964,1964,far,-1.81791,b,prior
1,1965,1965,far,0.104793,b,prior
1,1966,1966,far,-2.62022,b,prior
1,1967,1967,far,-0.465922,b,prior
1,1968,1968,far,-2.94199,b,prior
1,1969,1969,far,-0.555402,b,prior
1,1970,1970,far,-2.22958,b,prior
1,1971,1971,far,-0.875399,b,prior
1,1972,1972,far,-3.1835,b,prior
1,1973,1973,far,-0.100809,b,prior
1,1974,1974,far,0.00914503,b,prior
1,1975,1975,far,-1.95408,b,prior
1,1976,1976,far,-2.35039,b,prior
1,1977,1977,far,-0.822702,b,prior
1,1978,1978,far,-2.81254,b,prior
1,1979,1979,far,-0.967934,b,prior
1,1980,1980,far,-2.12442,b,prior
1,1981,1981,far,-0.950478,b,prior
1,1982,1982,far,-1.52797,b,prior
1,1983,1983,far,-1.53503,b,prior
1,1984,1984,far,-2.14469,b,prior
1,1985,1985,far,-0.346885,b,prior
1,1986,1986,far,-1.29084,b,prior
1,1987,1987,far,-1.74413,b,prior
1,1988,1988,far,-1.77245,b,prior
1,1989,1989,far,-1.80732,b,prior
1,1990,1990,far,-2.59486,b,prior
1,1991,1991,far,-0.539238,b,prior
1,1992,1992,far,-3.30018,b,prior
1,1993,1993,far,0.146057,b,prior
1,1994,1994,far,-3.3281,b,prior
1,1995,1995,far,0.192884,b,prior
1,1996,1996,far,-0.97366,b,prior
1,1997,1997,far,-1.99125,b,prior
1,1998,1998,far,-0.196976,b,prior
1,1999,1999,far,-0.881616,b,prior
1,2000,2000,far,-2.26223,b,prior
1,2001,2001,far,-0.458693,b,prior
1,2002,2002,far,-2.36146,b,prior
1,2003,2003,far,-1.69579,b,prior
1,2004,2004,far,-1.27209,b,prior
1,2005,2005,far,-1.08704,b,prior
1,2006,2006,far,-0.00456944,b,prior
1,2007,2007,far,-0.259077,b,prior
1,2008,2008,far,-2.6373,b,prior
1,2009,2009,far,-0.344559,b,prior
1,2010,2010,far,-1.46152,b,prior
1,2011,2011,far,-1.04779,b,prior
1,2012,2012,far,-2.74579,b,prior
1,2013,2013,far,-0.990817,b,prior
1,2014,2014,far,-0.0404881,b,prior
1,2015,2015,far,-1.37456,b,prior
1,2016,2016,far,-0.942568,b,prior
1,2017,2017,far,-1.96296,b,prior
1,2018,2018,far,-2.76136,b,prior
1,2019,2019,far,-1.42447,b,prior
1,2020,2020,far,-0.839568,b,prior
1,2021,2021,far,-0.601934,b,prior
1,2022,2022,far,-0.875988,b,prior
1,2023,2023,far,-2.31139,b,prior
1,2024,2024,far,-1.23531,b,prior
1,2025,2025,far,-1.38726,b,prior
1,2026,2026,far,-1.56042,b,prior
1,2027,2027,far,-0.709834,b,prior
1,2028,2028,far,-2.2114,b,prior
1,2029,2029,far,0.0840935,b,prior
1,2030,2030,far,-0.505332,b,prior
1,2031,2031,far,-1.08219,b,prior
1,2032,2032,far,-1.76757,b,prior
1,2033,2033,far,-2.2614,b,prior
1,2034,2034,far,-2.79751,b,prior
1,2035,2035,far,-2.22731,b,prior
1,2036,2036,far,-1.23205,b,prior
1,2037,2037,far,-1.1319,b,prior
1,2038,2038,far,-1.96267,b,prior
1,2039,2039,far,-2.43231,b,prior
1,2040,2040,far,-0.834541,b,prior
1,2041,2041,far,-2.24059,b,prior
1,2042,2042,far,-1.93287,b,prior
1,2043,2043,far,-0.459243,b,prior
1,2044,2044,far,-0.370228,b,prior
1,2045,2045,far,-2.56925,b,prior
1,2046,2046,far,-1.03284,b,prior
1,2047,2047,far,-0.563937,b,prior
1,2048,2048,far,-2.26938,b,prior
1,2049,2049,far,-1.20114,b,prior
1,2050,2050,far,-1.92746,b,prior
1,2051,2051,far,-1.98557,b,prior
1,2052,2052,far,-1.78349,b,prior
1,2053,2053,far,-0.927988,b,prior
1,2054,2054,far,-1.11377,b,prior
1,2055,2055,far,-1.23869,b,prior
1,2056,2056,far,-1.72697,b,prior
1,2057,2057,far,-1.43515,b,prior
1,2058,2058,far,-1.32932,b,prior
1,2059,2059,far,-0.821431,b,prior
1,2060,2060,far,0.175653,b,prior
1,2061,2061,far,-1.6114,b,prior
1,2062,2062,far,-1.56752,b,prior
1,2063,2063,far,-1.06326,b,prior
1,2064,2064,far,-1.88069,b,prior
1,2065,2065,far,-0.889433,b,prior
1,2066,2066,far,-1.17964,b,prior
1,2067,2067,far,-1.28841,b,prior
1,2068,2068,far,-3.03092,b,prior
1,2069,2069,far,0.040491,b,prior
1,2070,2070,far,-2.27751,b,prior
1,2071,2071,far,-0.495677,b,prior
1,2072,2072,far,-2.281,b,prior
1,2073,2073,far,-3.5117,b,prior
1,2074,2074,far,-0.967753,b,prior
1,2075,2075,far,-1.85476,b,prior
1,2076,2076,far,-0.971972,b,prior
1,2077,2077,far,-1.64079,b,prior
1,2078,2078,far,-1.82941,b,prior
1,2079,2079,far,-1.51778,b,prior
1,2080,2080,far,-3.74431,b,prior
1,2081,2081,far,-0.591778,b,prior
1,2082,2082,far,-2.8488,b,prior
1,2083,2083,far,-1.18613,b,prior
1,2084,2084,far,-1.14407,b,prior
1,2085,2085,far,-2.10411,b,prior
1,2086,2086,far,-2.44286,b,prior
1,2087,2087,far,-1.04967,b,prior
1,2088,2088,far,-0.851265,b,prior
1,2089,2089,far,-2.26136,b,prior
1,2090,2090,far,-0.821239,b,prior
1,2091,2091,far,-0.954568,b,prior
1,2092,2092,far,-1.48417,b,prior
1,2093,2093,far,-0.588788,b,prior
1,2094,2094,far,-3.70371,b,prior
1,2095,2095,far,-2.22418,b,prior
1,2096,2096,far,-0.962835,b,prior
1,2097,2097,far,-2.40069,b,prior
1,2098,2098,far,-0.143025,b,prior
1,2099,2099,far,-1.51756,b,prior
1,2100,2100,far,-0.757964,b,prior
1,2101,2101,far,-1.30181,b,prior
1,2102,2102,far,-1.9845,b,prior
1,2103,2103,far,-1.62275,b,prior
1,2104,2104,far,-1.27174,b,prior
1,2105,2105,far,-1.71023,b,prior
1,2106,2106,far,-1.85256,b,prior
1,2107,2107,far,-1.21105,b,prior
1,2108,2108,far,-1.58945,b,prior
1,2109,2109,far,-1.3406,b,prior
1,2110,2110,far,-1.74016,b,prior
1,2111,2111,far,-1.78578,b,prior
1,2112,2112,far,-1.27016,b,prior
1,2113,2113,far,-0.585167,b,prior
1,2114,2114,far,-2.1127,b,prior
1,2115,2115,far,-1.18294,b,prior
1,2116,2116,far,-2.28172,b,prior
1,2117,2117,far,-0.703877,b,prior
1,2118,2118,far,-1.23026,b,prior
1,2119,2119,far,-1.8193,b,prior
1,2120,2120,far,-0.273823,b,prior
1,2121,2121,far,-0.487076,b,prior
1,2122,2122,far,-2.61105,b,prior
1,2123,2123,far,-0.28275,b,prior
1,2124,2124,far,-0.954052,b,prior
1,2125,2125,far,-1.19706,b,prior
1,2126,2126,far,-2.17834,b,prior
1,2127,2127,far,-1.29341,b,prior
1,2128,2128,far,-2.56994,b,prior
1,2129,2129,far,-0.416785,b,prior
1,2130,2130,far,-0.119822,b,prior
1,2131,2131,far,-2.90863,b,prior
1,2132,2132,far,-2.50923,b,prior
1,2133,2133,far,-1.41826,b,prior
1,2134,2134,far,-0.574807,b,prior
1,2135,2135,far,-1.54361,b,prior
1,2136,2136,far,-1.05964,b,prior
1,2137,2137,far,-1.96811,b,prior
1,2138,2138,far,-2.22004,b,prior
1,2139,2139,far,-1.31596,b,prior
1,2140,2140,far,-2.48863,b,prior
1,2141,2141,far,0.263709,b,prior
1,2142,2142,far,-3.14038,b,prior
1,2143,2143,far,0.26341,b,prior
1,2144,2144,far,-3.10403,b,prior
1,2145,2145,far,-1.98403,b,prior
1,2146,2146,far,-1.16567,b,prior
1,2147,2147,far,-0.0637127,b,prior
1,2148,2148,far,-2.94317,b,prior
1,2149,2149,far,-2.53082,b,prior
1,2150,2150,far,-1.25714,b,prior
1,2151,2151,far,-1.72726,b,prior
1,2152,2152,far,0.146585,b,prior
1,2153,2153,far,-2.97783,b,prior
1,2154,2154,far,-0.912498,b,prior
1,2155,2155,far,-0.650865,b,prior
1,2156,2156,far,-2.64645,b,prior
1,2157,2157,far,-2.39651,b,prior
1,2158,2158,far,-1.22929,b,prior
1,2159,2159,far,-1.32985,b,prior
1,2160,2160,far,-1.4962,b,prior
1,2161,2161,far,-1.75086,b,prior
1,2162,2162,far,-2.06966,b,prior
1,2163,2163,far,-0.0562255,b,prior
1,2164,2164,far,-0.727624,b,prior
1,2165,2165,far,-3.00535,b,prior
1,2166,2166,far,-2.28308,b,prior
1,2167,2167,far,-0.971625,b,prior
1,2168,2168,far,-1.17651,b,prior
1,2169,2169,far,-0.415382,b,prior
1,2170,2170,far,-2.91055,b,prior
1,2171,2171,far,-1.86351,b,prior
1,2172,2172,far,-1.32627,b,prior
1,2173,2173,far,-1.61099,b,prior
1,2174,2174,far,-1.62615,b,prior
1,2175,2175,far,-1.41559,b,prior
1,2176,2176,far,-1.38983,b,prior
1,2177,2177,far,1.04599,b,prior
1,2178,2178,far,0.970355,b,prior
1,2179,2179,far,-3.58376,b,prior
1,2180,2180,far,-1.74731,b,prior
1,2181,2181,far,-1.20834,b,prior
1,2182,2182,far,-1.9812,b,prior
1,2183,2183,far,-0.955261,b,prior
1,2184,2184,far,-2.6521,b,prior
1,2185,2185,far,-3.01355,b,prior
1,2186,2186,far,-0.488506,b,prior
1,2187,2187,far,-1.89827,b,prior
1,2188,2188,far,-0.810217,b,prior
1,2189,2189,far,-2.24152,b,prior
1,2190,2190,far,-1.56965,b,prior
1,2191,2191,far,-1.45788,b,prior
1,2192,2192,far,-1.53414,b,prior
1,2193,2193,far,-1.8833,b,prior
1,2194,2194,far,-2.60946,b,prior
1,2195,2195,far,-0.471254,b,prior
1,2196,2196,far,-1.72606,b,prior
1,2197,2197,far,-1.39082,b,prior
1,2198,2198,far,-1.30521,b,prior
1,2199,2199,far,-1.51907,b,prior
1,2200,2200,far,-1.62682,b,prior
1,2201,2201,far,-0.979342,b,prior
1,2202,2202,far,-2.13373,b,prior
1,2203,2203,far,-2.48622,b,prior
1,2204,2204,far,-2.52505,b,prior
1,2205,2205,far,-0.02915,b,prior
1,2206,2206,far,-2.79375,b,prior
1,2207,2207,far,-0.717768,b,prior
1,2208,2208,far,-2.38966,b,prior
1,2209,2209,far,-0.522577,b,prior
1,2210,2210,far,-1.063,b,prior
1,2211,2211,far,-2.33767,b,prior
1,2212,2212,far,-0.63862,b,prior
1,2213,2213,far,-3.12568,b,prior
1,2214,2214,far,0.27667,b,prior
1,2215,2215,far,-3.30023,b,prior
1,2216,2216,far,-1.00883,b,prior
1,2217,2217,far,-0.73157,b,prior
1,2218,2218,far,-0.907944,b,prior
1,2219,2219,far,-0.949354,b,prior
1,2220,2220,far,-1.87652,b,prior
1,2221,2221,far,-1.41389,b,prior
1,2222,2222,far,-1.15499,b,prior
1,2223,2223,far,-1.19869,b,prior
1,2224,2224,far,-1.62407,b,prior
1,2225,2225,far,-0.904399,b,prior
1,2226,2226,far,-1.74381,b,prior
1,2227,2227,far,-1.28854,b,prior
1,2228,2228,far,-0.700948,b,prior
1,2229,2229,far,-0.910393,b,prior
1,2230,2230,far,-1.06481,b,prior
1,2231,2231,far,-1.93476,b,prior
1,2232,2232,far,-1.28682,b,prior
1,2233,2233,far,-2.25694,b,prior
1,2234,2234,far,-1.20347,b,prior
1,2235,2235,far,-1.72015,b,prior
1,2236,2236,far,-0.631624,b,prior
